"","x"
"970",0.0354555166771298
"1294",0.0170007569465106
"1975",0.0319386302750348
"1714",0.016953232946278
"206",0.0573694357670988
"3276",0.0143337616220454
"1210",0.0110018439013391
"1811",0.0209223557771673
"2639",0.0733070183459134
"2442",0.0372348763496496
"2260",0.0371816362222817
"3569",0.024172062945691
"1127",0.0108082248790044
"3541",0.0294170060238412
"1817",0.0340218284306574
"1823",0.0183011728535281
"800",0.036829996691768
"2138",0.0102976633312262
"1749",0.0396441352899692
"2708",0.0133901610940087
"744",0.0159901882322601
"93",0.0199088982590456
"2223",0.0301962001328557
"3787",0.0209871465581385
"3633",0.0103301697831838
"2767",0.0331701146986806
"2833",0.0614513888276313
"2079",0.0168729972495074
"2641",0.042238773711536
"2455",0.0372637082887828
"1543",0.0164412166093925
"1518",0.0282097936260524
"3105",0.0138243637221367
"3318",0.0592564780444472
"3632",0.0773859278793776
"886",0.0678387979218349
"2054",0.0118419426063534
"1326",0.0126914198582409
"790",0.0524201444167724
"2666",0.00949354200689759
"168",0.0188992485847113
"2302",0.0114660811009683
"2039",0.00955936456072405
"2556",0.055228574364781
"2946",0.0146615388301691
"2058",0.0176371098915107
"1",0.0273183022236745
"1972",0.0181788420259606
"3481",0.118340048974337
"2269",0.0419694855246118
"2123",0.015085415942464
"2955",0.0239207511183749
"3620",0.0127404564701713
"30",0.012845358046303
"1224",0.0157040522812929
"2051",0.0196349621586044
"1018",0.0206418053167871
"439",0.029086634575342
"1511",0.0687903059164126
"1906",0.0319072583351638
"2594",0.10505394315182
"1905",0.133362951548784
"892",0.0318604663111995
"3800",0.0822719358640098
"1742",0.0309679096728182
"1556",0.0142225441555279
"2099",0.0328126263242601
"3602",0.0165733743166411
"2126",0.031449152431507
"2110",0.0258226923207953
"3140",0.0192431900878035
"2239",0.0103188467303224
"2325",0.034918022495337
"3621",0.0188785053174487
"504",0.0489247345471861
"2693",0.0113037990755404
"2345",0.0140766743135698
"2220",0.010492974773905
"1540",0.0283534540766262
"2792",0.0194115699214001
"344",0.0151861184463207
"3637",0.0299923064834975
"977",0.0553007968214624
"3056",0.0223658712538621
"1403",0.0159888396511812
"580",0.0305309037218447
"3131",0.0192283576330681
"1837",0.0678020708058763
"2725",0.0499103837491848
"2532",0.016319947916464
"699",0.011557715484
"2838",0.0114408728466691
"646",0.0203153717175451
"2576",0.0132956125754866
"3699",0.0271864205885953
"2625",0.0248361258183689
"1654",0.031332053330274
"3639",0.0105794028794693
"2852",0.0499348107462927
"66",0.0278466439403655
"941",0.0176949630820189
"2713",0.0277129234896074
"2408",0.0278107586155928
"965",0.0161908864649035
"316",0.0118977967338756
"417",0.0200899690021214
"1461",0.058333981055769
"1457",0.0197414297215196
"1920",0.0149735476557936
"1516",0.0251474991000481
"3560",0.0165306849705725
"603",0.0450281857177372
"1296",0.0167853334911848
"1622",0.0227217243682122
"1919",0.0165199747745187
"2678",0.015362410530401
"3553",0.0516969787311192
"2327",0.0385488140675105
"1733",0.0281014549069085
"860",0.0238405756462776
"3039",0.0129156373518375
"1250",0.0133870904973025
"682",0.0226652665702862
"2041",0.0264734931538464
"3224",0.0107911648894859
"761",0.0141686707281807
"236",0.0250288240095242
"1068",0.0371622481229073
"837",0.0361010097657993
"2856",0.0518722693345523
"503",0.0173970738693866
"1569",0.0137945681941376
"1069",0.0231001251813546
"458",0.0215776179854991
"762",0.02290963922085
"288",0.0113902847751477
"903",0.0408474210366425
"2248",0.0167712960243394
"3159",0.0170568500331454
"2591",0.023369294743836
"1290",0.0633804317599454
"457",0.0120164130620456
"3737",0.0120946792252823
"907",0.0814697379642438
"2467",0.0313985120395713
"368",0.0145107196652479
"1502",0.169860030496917
"3225",0.0209231704417935
"1964",0.0133428755872483
"1840",0.0418140753797852
"1598",0.0236139284272551
"1115",0.0166501005312674
"427",0.0224934960626082
"292",0.0151927039381775
"1379",0.0292075688648742
"89",0.0211965078362094
"361",0.0592383323425369
"2043",0.0129500705615888
"1996",0.0196289701651618
"2961",0.0111598360818444
"1121",0.0119732416590996
"3048",0.011081436093474
"2535",0.0159920199762256
"2776",0.0302965021101983
"2973",0.0437763538343232
"689",0.0132131537714954
"2312",0.0120140027066112
"931",0.0320994791015749
"2676",0.0103302519124298
"729",0.032759233754195
"2184",0.0345959578609282
"3606",0.0126347911960065
"176",0.0140352439166982
"2883",0.0342600678131596
"1012",0.0203086097491639
"2357",0.0186963714136555
"3674",0.0326586228777515
"1205",0.0364922171880754
"2495",0.0336971828601926
"2717",0.0881542434935648
"1255",0.0358338759316945
"1812",0.0248142767264471
"3046",0.0172029043967656
"2025",0.0202858204514303
"521",0.0213711091747311
"2229",0.0138431457687396
"3315",0.0184535258619919
"1685",0.048372400973284
"2483",0.0180730639261802
"123",0.0264104924543532
"31",0.0144703781208833
"1178",0.0521435474314749
"891",0.0635883891628489
"3290",0.0661347653128108
"3123",0.0119459186902767
"2950",0.014233746940422
"2984",0.00876140716226983
"169",0.0169050871869671
"2270",0.0150637251757835
"2577",0.0402902904953968
"248",0.0263817343010429
"2444",0.0234393855823775
"2210",0.0250972595844766
"3033",0.13135539903425
"1821",0.025701639011153
"1192",0.0248667682232032
"29",0.0834483674219279
"2425",0.0379203027493975
"1101",0.0298930351345222
"2322",0.0102998101463871
"1954",0.0151471238884583
"1442",0.0159182578032393
"1896",0.529693595263755
"1139",0.0163952157154908
"1798",0.0287284799298317
"370",0.0385033548268862
"295",0.0140561480624574
"2612",0.0129369107377232
"3701",0.0219760290343393
"556",0.0370523468508022
"2353",0.114157196801075
"2207",0.0124175577350446
"2987",0.0104949786580382
"1658",0.0527301111672309
"1378",0.120498591390667
"3531",0.0426672311637862
"1420",0.0204596273149164
"3776",0.0208290670898008
"1589",0.0106643016115431
"1813",0.0215283332433534
"1977",0.0292437088367895
"3186",0.0127998808263266
"2659",0.0326140057941372
"3550",0.0372467649444716
"2344",0.00947951671849693
"3659",0.0346275659589021
"3400",0.0165142907352601
"3804",0.0208479649745365
"2636",0.0359662178955516
"2498",0.0895655360091478
"1452",0.0171195647569981
"1248",0.0143536293014616
"3014",0.041665363400392
"2356",0.0293003939637999
"3142",0.0688083867969587
"2758",0.0455350826361392
"670",0.0133874714797569
"2601",0.0978112286290367
"2047",0.010681890768259
"3207",0.0398078475801192
"3408",0.0299883154470383
"1860",0.0424463665308554
"2570",0.0171593145554173
"1985",0.0160505644658528
"40",0.017697819130665
"2398",0.0211184963965726
"253",0.0135341941614184
"3203",0.0373163430508665
"3161",0.01758960422692
"2458",0.0308530566520014
"2919",0.0119100463264074
"3187",0.0158433410916291
"67",0.0168327641456686
"1238",0.0119069404595912
"2208",0.0306524842081883
"1884",0.0242693742246678
"680",0.0216610951718093
"3220",0.0130539748946484
"3757",0.0370793142867046
"2222",0.0184097640554449
"3442",0.0191194751429618
"2449",0.115358257115225
"755",0.0337555744400343
"827",0.0209969158195848
"973",0.0173750538903115
"1291",0.0374017620078221
"1605",0.0188824437534513
"2747",0.0154864452141193
"1120",0.0285351455362346
"3323",0.0345718952113724
"1096",0.0260438528644475
"568",0.0245345842049478
"2472",0.0170671512249516
"1354",0.0363685682176138
"235",0.0181901566023354
"740",0.0135267725957937
"1799",0.0304575030457257
"2670",0.0109611392651063
"2503",0.0171181327700537
"2721",0.0188169090513262
"2768",0.0333645270100033
"297",0.0085042525804838
"455",0.0429117574822517
"26",0.0173000414638772
"1775",0.0315471168433881
"2616",0.0410565981597343
"363",0.0166735988320661
"2824",0.0269298341242025
"2473",0.0220496730185755
"1533",0.0218715927353451
"2869",0.0150200667149325
"1077",0.0121219424636776
"2225",0.0143167015026322
"1615",0.0227924249751006
"754",0.0387633843705721
"810",0.0197464705119775
"1945",0.0151626417445621
"3486",0.0295365365909382
"3026",0.0614104010476345
"547",0.0249609385446884
"13",0.035547631851044
"154",0.0160186614552134
"1565",0.0125223483438576
"2089",0.0113388933321852
"1358",0.0682110741287853
"1844",0.0395293922228466
"1776",0.0195303767968731
"1787",0.0219430713290393
"3630",0.0154243698571762
"166",0.0160992004444337
"412",0.0133940197867546
"378",0.0227929773679415
"41",0.0157330262139126
"657",0.027093605474845
"1924",0.0653030401639902
"623",0.0234460584623672
"2426",0.0329540450554114
"2608",0.0182880859237451
"2446",0.0129275029692692
"1594",0.0126723683426474
"1198",0.0113986936242043
"3096",0.0142846694755359
"3563",0.0143126839140898
"56",0.0175862109275564
"2891",0.019145880643606
"3568",0.0274408852826104
"1867",0.036460039844108
"889",0.152588595499584
"2805",0.0131827055778176
"2944",0.010147336079914
"442",0.0158646087974255
"424",0.0241262089790193
"3515",0.0185091763977303
"3456",0.0147349068230235
"1796",0.0187273408711231
"536",0.11314306349274
"684",0.0563254225825219
"284",0.0146815124041906
"3786",0.0137799797453051
"3332",0.0133441306977911
"2808",0.0632816624715768
"2948",0.0222984267280326
"1479",0.0208736897764692
"1045",0.0115727842013932
"3386",0.116520802211815
"1843",0.049708857596455
"2977",0.0134686693720556
"2177",0.0133635129096484
"1330",0.0136096505932808
"3201",0.0231145513587733
"2034",0.0108631791204497
"2003",0.0288647474211842
"122",0.0350156339262871
"1338",0.0164924105455509
"3803",0.0839899942019691
"3770",0.0287318590615203
"1125",0.0237115057677026
"953",0.0469153454063198
"3135",0.0134901400152314
"710",0.0153284014672296
"2989",0.0126648238565914
"1341",0.0259871228851159
"1076",0.0312422276152444
"165",0.0171099699564353
"3708",0.0405265396108075
"1842",0.0487358142134324
"3143",0.0133087403478327
"1523",0.022773809850801
"703",0.0141099265130395
"2614",0.0173956883406794
"2189",0.0144301808856208
"2895",0.0152237196443915
"2336",0.00935387770148151
"396",0.0111435172045109
"1423",0.0398330537119173
"1604",0.0134927018016579
"2367",0.0180123942841427
"1772",0.0217156767398357
"1609",0.0136831056237461
"2728",0.0324885381860795
"508",0.0142442254715369
"1740",0.0255518390449611
"3461",0.0151956029053002
"997",0.0235464440031282
"1933",0.0111925635992862
"3355",0.0159240050208324
"2247",0.0178045221829351
"734",0.023004468604194
"2019",0.0137254747292168
"3707",0.0620844775274091
"1932",0.0141369227972539
"1595",0.0137759529510769
"1020",0.0186911115664961
"385",0.0174810637637834
"1262",0.0146619172437429
"3636",0.0154178440259515
"1393",0.0211415003243379
"1402",0.0497201930021498
"982",0.0161199368859626
"693",0.10382923444238
"1272",0.0192393649351573
"3557",0.0184799207544019
"2575",0.0291929337052779
"3100",0.0347384341836449
"57",0.0445492170474601
"700",0.0143987128963073
"2062",0.0127034347179695
"63",0.0125907328281046
"2822",0.00877031283596222
"2590",0.0911117516037158
"1875",0.0321233968231266
"3185",0.0839837991172557
"1579",0.0132146616106702
"1332",0.0305029415449934
"259",0.0192309508184665
"482",0.0238233116358749
"654",0.0218024332743904
"1941",0.0128001808448283
"1789",0.0417245847353029
"3099",0.0160779510905755
"3365",0.0129288431320732
"238",0.0123200256614246
"1041",0.0200552042857303
"307",0.0114081552969955
"3306",0.0442695492083758
"2816",0.00858014563883451
"3335",0.019578758382962
"1190",0.0104060362019465
"1748",0.0315165023768065
"645",0.0252487328057208
"2230",0.0120326700036926
"7",0.0237233639915644
"1185",0.0219693294582443
"1704",0.0374958378276452
"1712",0.0346825217130986
"3256",0.0143080663799335
"1797",0.0187040137608899
"2204",0.0364571135826504
"667",0.0121163330189041
"2414",0.0405224007805598
"323",0.0144255521279317
"1072",0.0204176032207524
"712",0.0189000179165263
"342",0.0186958351772852
"613",0.026845173600617
"3766",0.0323681268878682
"1759",0.0240882613149496
"2523",0.0349666104066112
"1951",0.0196934698791742
"2888",0.0134349802815581
"797",0.0147205844172263
"1559",0.0164072922049208
"1883",0.0307322665399319
"3722",0.0181603174225237
"2417",0.0335054352600846
"1629",0.0254154832842843
"3077",0.0151651232709224
"1305",0.0104092664138859
"2139",0.0174949892054993
"1532",0.0203700591873832
"1132",0.0956277706614615
"3439",0.0186871757432591
"1769",0.0210207560001006
"198",0.0163466009203466
"3536",0.0455404483958121
"2368",0.0128819890617248
"2742",0.118038894336186
"2500",0.0121656012045391
"1401",0.0293812551444709
"2137",0.0110903428828134
"1327",0.0190298836995017
"195",0.0201100657167261
"555",0.0200645212626622
"329",0.0460874998734991
"188",0.0385307164411928
"2036",0.0271593037656692
"3485",0.0235446408337419
"190",0.0154399495524476
"733",0.0125965649227003
"3347",0.0165296902882493
"2667",0.0151522446227325
"3758",0.0143920241221801
"2069",0.0132870190921351
"3079",0.0408644525916596
"2253",0.0139295131101112
"42",0.039568628350155
"1614",0.0178934185338743
"3242",0.0156813661778739
"3232",0.0216049213519853
"1035",0.020118562756294
"3635",0.014615022514965
"1567",0.0181022926661647
"3281",0.0125896171539274
"1334",0.124607423128392
"1650",0.0225561630047513
"535",0.121190374870874
"2638",0.0382317915771815
"850",0.0261227210789782
"582",0.0819669084088143
"306",0.0157157795185278
"413",0.0140904708739782
"2818",0.0500279257877564
"1899",0.0483169569109183
"1937",0.0204663176056738
"2462",0.0357005402936051
"79",0.0217659539300301
"3625",0.0124108659495872
"2053",0.0699948624468995
"675",0.0137471924143085
"870",0.023660021418549
"1793",0.016094505066627
"2448",0.0318012881616549
"3184",0.0145686577129606
"87",0.0301377884434717
"2101",0.0221985843387146
"1795",0.019214780126544
"544",0.0289700100170705
"1046",0.020789889350719
"719",0.0182281428478853
"2903",0.016895879084762
"1483",0.03523227609578
"1882",0.0294363602640726
"816",0.0242266493035749
"2278",0.010711469638188
"3511",0.0179218403946878
"3298",0.0326875478773362
"2066",0.0156158216406859
"3596",0.0199210788891242
"3728",0.0136928810377429
"1774",0.0346004431791874
"82",0.0164404559616146
"3157",0.0163203654942499
"625",0.0319718346288735
"473",0.017159416576239
"2040",0.0228306505717861
"994",0.0292674501409835
"780",0.0165393675482449
"604",0.0261234480636242
"2799",0.0355455583893058
"1259",0.0198500994945384
"3464",0.0281641584795208
"2124",0.0159304467796702
"1147",0.017138145033796
"119",0.0354748505188183
"1344",0.0214671857668914
"2665",0.0481229686449576
"472",0.0207819752312595
"3035",0.0286624626986329
"120",0.0255252870488805
"2928",0.00995803079818687
"1427",0.0272243212799818
"617",0.0265845080657517
"3789",0.0251446352921478
"1751",0.0142978689647171
"2359",0.0465821786324652
"3103",0.0169921357003513
"1053",0.0214594566081143
"419",0.00814897621409102
"1735",0.0256177953005071
"1099",0.0112288534060009
"3545",0.0359643588621313
"106",0.0315584584217891
"3162",0.0374142545378412
"279",0.0108853452266387
"2836",0.0150292283182259
"1078",0.0273276291986864
"141",0.0151789438593628
"2274",0.0243521961859861
"2497",0.0163893567389423
"3490",0.0200287816667339
"272",0.010551924503431
"560",0.037710473621031
"1363",0.0181387735357976
"1360",0.0216081881464384
"124",0.0232541424046072
"1995",0.0218914276800454
"2940",0.0570635530412325
"3148",0.0101114820409762
"2453",0.0298753089025273
"637",0.14812459765149
"2251",0.018662975523395
"486",0.029352887607081
"3089",0.030639605446774
"990",0.0228035303663964
"3310",0.0591734880650289
"2897",0.0148305905929778
"1174",0.0135518080208352
"2947",0.0130096182778065
"1491",0.077588118481864
"3417",0.0201861291360602
"2700",0.0181667132343294
"3160",0.020418022651272
"2121",0.0106736336221601
"2164",0.0113646401679654
"1380",0.0138486959909829
"1637",0.0284058293050284
"499",0.0172691595332864
"210",0.0117942666219666
"874",0.134165289334124
"1062",0.0228415986781438
"302",0.00980789996242278
"507",0.0149703553465942
"2847",0.0170652032717509
"1370",0.0245776687245471
"2644",0.0372036002751218
"2983",0.0301443582312195
"376",0.0183028635627065
"1870",0.0241994211601162
"1254",0.0231314182894637
"3468",0.0169520461428518
"2849",0.0117695574404649
"1126",0.0126874774500858
"97",0.0317687554979849
"2072",0.0141475190171101
"1059",0.0214135445026132
"325",0.0286335332092633
"3651",0.0235727990368464
"3219",0.0149945797600731
"1691",0.0271686030976056
"2701",0.0102121903594638
"2131",0.0137085522577555
"2125",0.0295399096671386
"896",0.14150278479043
"782",0.0164034421910456
"218",0.0138656572722874
"3291",0.0285894837784473
"877",0.0235192747476732
"1893",0.0625727707075326
"2436",0.0162129494847009
"1199",0.0203837837320664
"3711",0.100521283649819
"3104",0.0154592470031978
"1264",0.0135086395104954
"644",0.0185340155737287
"2231",0.0171731951993138
"3566",0.0824244313347523
"2346",0.010584058219697
"1498",0.0243011920759689
"1110",0.0104013250216935
"1940",0.0375197511568
"1628",0.0363227688671196
"2076",0.0123880394667031
"327",0.0184108173912989
"1306",0.0148797960432618
"3619",0.0128263666885976
"2443",0.0187847950833276
"405",0.0203672402435668
"2486",0.0331712522023491
"77",0.0176027464491369
"425",0.144517948303176
"2390",0.0250798319502544
"1063",0.0203601989812123
"2017",0.0148022603935323
"3688",0.0276253583309577
"3731",0.0163579666285802
"2999",0.0241176095868769
"3647",0.0091792775597921
"136",0.035802569305781
"404",0.0121605518878366
"2738",0.0290551299941741
"1236",0.0130058266720218
"133",0.150720596769622
"1293",0.00986175211891842
"2438",0.0317330295950054
"1525",0.0414399842707612
"2545",0.0238406411193539
"2655",0.0313024479288939
"2974",0.0136872477541316
"2743",0.0243869581670515
"3380",0.0171285909417853
"3138",0.0204779793473058
"510",0.0116170395489182
"841",0.0246494591904963
"3428",0.017990566521599
"2295",0.0207584169586009
"2993",0.0159983938495402
"1144",0.0159429817288704
"1377",0.0193278169459875
"1036",0.0224158339332061
"2217",0.0168070092157176
"300",0.0170783300393848
"2870",0.0762346398068624
"910",0.0294745897353255
"3204",0.0170260894072322
"1079",0.0233301645180954
"73",0.0475459999565581
"629",0.033033534206944
"1369",0.0181944046023534
"1633",0.0268838325578794
"3265",0.0206290709465227
"2812",0.04983738834291
"2981",0.0289521513986108
"1320",0.0237424282895316
"340",0.0150593557529045
"2770",0.0414182486185836
"2159",0.0134736271783609
"3595",0.0148797246312804
"523",0.0152071445497642
"479",0.0172632479408949
"289",0.0155943203281812
"517",0.0147313954093541
"2055",0.0234497912645722
"2015",0.0174171930489693
"3366",0.0190558019581079
"2250",0.00928085520226593
"2863",0.0501010678591314
"1596",0.0116460428487844
"1189",0.0379566542614167
"2518",0.0223951758281
"3067",0.0252600273047269
"1535",0.0623073245768059
"1612",0.0185891536106319
"1710",0.027335204846072
"2924",0.01642289766302
"2995",0.0255586236262017
"1366",0.0169282939472634
"1737",0.0259478426913401
"2515",0.0411428026289115
"1310",0.0257716136949332
"3297",0.0353817782573853
"2546",0.0109287555295387
"913",0.0557203482176207
"3414",0.0201001471227046
"771",0.0259759963895311
"1946",0.024584194439688
"1586",0.0317832892221324
"3537",0.0372493922549548
"687",0.0229537826208965
"1959",0.0526366284911226
"3391",0.0157909846934978
"483",0.0127220216072455
"880",0.0347300540653177
"3686",0.0160242657346357
"2087",0.0129981847311899
"3665",0.0235032847728441
"3421",0.0659268605729752
"1459",0.039915539628535
"3480",0.0390100128692798
"3777",0.0145787163348936
"2909",0.0212152903557951
"2022",0.013036451877023
"1323",0.0143330170124142
"2466",0.0307327919336793
"204",0.0201961691288369
"111",0.0289569251632476
"3",0.0135605303195687
"2908",0.0395808775834044
"2249",0.011342881783724
"3107",0.0220303689156574
"3593",0.0141868097592228
"3268",0.0113754005384073
"3548",0.0647445118666247
"497",0.0158443232874903
"574",0.0253278897975564
"2196",0.0101253175376638
"2958",0.0158654140401282
"2391",0.10123289285175
"3165",0.0323545793578829
"2374",0.0127062162274428
"3088",0.0213376434182596
"1970",0.0186208054132989
"767",0.017275023728183
"1109",0.0210551541888331
"561",0.0352988030124225
"2142",0.0105071852634809
"945",0.0826734834348083
"1831",0.046253872382929
"406",0.0118942938660047
"2592",0.0178921173978392
"2146",0.0342142372830552
"3029",0.0149221295782283
"509",0.0545401102920335
"3095",0.0166880148628413
"2010",0.0206505507491167
"1828",0.0484187470740762
"724",0.020902565941673
"1244",0.0206325895951062
"3212",0.0179731196269787
"2290",0.0116392170345741
"559",0.0327316382247118
"2779",0.0358855585675083
"2264",0.0303550428859913
"686",0.0140437495043591
"2598",0.0247908824690378
"1292",0.0185702873653506
"758",0.0204698858044835
"3802",0.0159132107461453
"3689",0.133343167034903
"1764",0.0180867163495768
"1856",0.0388479037280729
"3055",0.0175018735613183
"180",0.0123108073833305
"2085",0.0345380708414961
"1663",0.0274284579476963
"2306",0.019306814509481
"158",0.0204622220999984
"161",0.0331808932151602
"54",0.0143842326388801
"208",0.0199414442371002
"3216",0.0166176094134189
"1620",0.0292841864256646
"1287",0.0142383645034479
"2182",0.0140154811859987
"1869",0.0293548904637887
"2918",0.0541032005754755
"2991",0.0117435011025496
"2538",0.0359527898141283
"337",0.0154750679014115
"1103",0.0164059443870971
"1441",0.0305685598042585
"108",0.0200902476373054
"3597",0.0212099670077016
"716",0.0144606839304034
"2528",0.0140476248883421
"3181",0.0130510546879236
"3122",0.0115266528787086
"2835",0.0165974485387911
"261",0.0145111224905142
"893",0.0268958370903856
"550",0.0419230410208369
"594",0.0270923949432092
"113",0.0279024166689715
"1807",0.0304747102534434
"484",0.0284728205936446
"3590",0.0147988326345755
"112",0.0152728274774439
"2621",0.0167583918986984
"2581",0.0177644175471939
"1509",0.0862574808220547
"2970",0.063892950393265
"3244",0.0166299657901969
"2939",0.0422799610921697
"3613",0.0169414049528201
"1794",0.0284252043873997
"1143",0.0129162406016323
"2795",0.0155381612789387
"101",0.0409094175342916
"2301",0.0174611343241454
"831",1
"1490",0.0136172245226742
"1268",0.0207016610911983
"1093",0.0127486215130932
"2920",0.0124606707040342
"999",0.0173496486881464
"3385",0.0142483177920264
"3075",0.0161459556230139
"266",0.0186685983308712
"2606",0.0137511420299445
"2736",0.0429153573366063
"806",0.0164519422722441
"2764",0.0276272149892561
"1242",0.0108868150358974
"3607",0.0179088877629296
"287",0.0375530556037552
"354",0.0130594739358503
"1021",0.0150474327616498
"2421",0.0339322572281996
"1915",0.03261483229768
"946",0.0132557285130875
"2627",0.0204899299695723
"2724",0.0210254751031397
"1592",0.06179279455617
"359",0.0201678195063363
"205",0.0138159787339439
"403",0.0478687756147061
"1202",0.0912839493850347
"3774",0.0157865439161388
"1851",0.0422056050581114
"793",0.0188761436425182
"918",0.163747213424334
"3156",0.0181922544116507
"395",0.0109882976971315
"949",0.0133814100373758
"2496",0.024785233681592
"1901",0.035201497675466
"2800",0.0209860445337635
"2694",0.0161744211459738
"3617",0.0169892501156381
"2661",0.0158657222399253
"3230",0.0188118221991618
"2656",0.0333197208521681
"2597",0.0227273886641141
"2155",0.0118434008930192
"3657",0.0155795565841949
"303",0.0157443438966007
"2140",0.0451226089638196
"1623",0.0314803837023579
"2968",0.0128262517257295
"2782",0.0155049526251252
"2218",0.0246948503991008
"3325",0.0472583551663056
"864",0.0264933680044543
"651",0.0160907923478338
"1161",0.0583877201908052
"3510",0.0367554890479089
"2530",0.0200904126410864
"2774",0.0340596857973586
"1443",0.0226398485907346
"3453",0.0895841928138943
"3763",0.0284592986730036
"3102",0.0116898909139644
"2048",0.0102244630150944
"620",0.0247567818373428
"1515",0.0411529588083772
"1193",0.0424281071062052
"2662",0.0207456384626287
"3128",0.00926938403475604
"2552",0.024908562594004
"1432",0.0431029320449096
"1484",0.0416279402142828
"2349",0.0170348809446982
"1777",0.0239234587535698
"44",0.0251480870699073
"3429",0.0300531328616159
"2704",0.0224927532770349
"858",0.0268008042087676
"320",0.0100013825431965
"1228",0.012294382770957
"1450",0.0458855876322763
"1252",0.02599652748869
"3761",0.0988123315122191
"1581",0.0150815112563563
"1398",0.0174729130962658
"3384",0.0130313653661943
"416",0.00985169801270448
"959",0.0225904174874399
"1809",0.0326778934193749
"2960",0.0110682827121509
"3765",0.100961434929159
"634",0.030545791353736
"377",0.0207006158595641
"172",0.0187842680209745
"1974",0.0278483295517546
"608",0.0242039412322729
"551",0.0328575696523774
"1303",0.0214341123436576
"2542",0.0275048619943128
"3117",0.0180140666743109
"631",0.0299600281368825
"1051",0.0194239810525414
"3654",0.014846659248881
"2527",0.0186527228671761
"2173",0.0133929332604791
"3228",0.0200788921167199
"1679",0.0261175215330353
"1879",0.0298294986573667
"3381",0.016909293778943
"2602",0.0284882511258599
"792",0.0197258160627258
"459",0.0149717310826398
"1859",0.0361680528815318
"2956",0.0107159403389582
"2445",0.0195795221525645
"2404",0.0279270692185567
"175",0.0116975727228655
"745",0.0173163949813211
"1925",0.0161300908474746
"2245",0.0173573378204842
"241",0.0291170345853529
"1508",0.0239792053747062
"2435",0.0199217908105296
"2202",0.0287984129942125
"1201",0.0119295780021012
"2335",0.0441212495796929
"1757",0.021897017726024
"1353",0.0142994352040447
"773",0.0499077795474107
"3069",0.0129093428115859
"197",0.0160591087367625
"1938",0.0151361063879242
"2877",0.0153783938025692
"1634",0.029257530681104
"2439",0.0131905899075949
"464",0.0202207500185802
"2103",0.0110635510057205
"3050",0.0249720092049585
"3327",0.0156468604035556
"630",0.0349013989478331
"2102",0.00849283652345497
"3518",0.0207748410105418
"1616",0.0105713457204932
"418",0.0123863425835789
"1263",0.0308693481179873
"3059",0.0143358020187767
"898",0.0278737467230837
"862",0.0770937433253996
"1619",0.0519068110330847
"2741",0.0324741478879835
"1186",0.0851631926360574
"2485",0.0149054789891373
"2337",0.0351202054080144
"3151",0.0183772838281283
"494",0.014372010740498
"2430",0.0389465175082251
"528",0.0249653103974306
"3173",0.0122696229348742
"3118",0.0119556114200931
"3115",0.010464947652346
"590",0.0257177200398496
"1990",0.0175838947178914
"3370",0.0142690219318518
"433",0.220964921305429
"2086",0.0149757725899147
"1890",0.0301621655905004
"301",0.0200537389876923
"1278",0.0316939434316645
"3367",0.066114684042978
"2157",0.0101375390569564
"2790",0.0358745827785477
"660",0.0273964510537769
"1968",0.0207947091417562
"350",0.0306426498450048
"3624",0.0263019726995813
"132",0.0189649302730164
"2778",0.021769634181526
"1009",0.0250743632342749
"1800",0.0709502102102467
"1504",0.305613315987831
"3780",0.0263518283344237
"3018",0.0152147916021076
"25",0.0447722535299271
"1453",0.0411723159249764
"3009",0.0141090608114378
"2879",0.0169778936973391
"27",0.0120439632039453
"3745",0.0118820070126316
"2111",0.0278969798514285
"3614",0.0163878941416625
"2635",0.0440425649914087
"1643",0.0297414697463994
"3796",0.0181559596880473
"1279",0.0198496409408185
"1718",0.0234733183552066
"1673",0.0720703842380246
"1902",0.0843126315479962
"374",0.0229620949482354
"2686",0.0174409171156074
"2744",0.051223886215735
"138",0.02719340353499
"2878",0.017411056560464
"2226",0.0339786753744934
"391",0.020796651712145
"3594",0.0179024128666803
"1395",0.02365847387028
"3706",0.0383754605488199
"3629",0.0210953890303071
"150",0.0135608068394765
"988",0.0317652790091497
"1669",0.0265209899463982
"805",0.0192740181138465
"286",0.0134444534132973
"1981",0.0248421015013818
"3472",0.0217073166300141
"2282",0.00910564177983465
"3008",0.0808049054942583
"179",0.0117256730492177
"1943",0.0208689889702719
"3336",0.0159122150443999
"201",0.0130433071473967
"669",0.0185159409123575
"2502",0.0132473400095337
"2569",0.0221149500737955
"2722",0.0143379925599921
"222",0.0142004528527011
"1955",0.0466582563125686
"923",0.0914900620116487
"962",0.0268709585642569
"854",0.0669003265440941
"375",0.0255954458011945
"1073",0.016398360877806
"3087",0.0212235179927261
"1211",0.01889620803307
"3814",0.0146309772189342
"2271",0.0828114544912808
"2109",0.0209103622480474
"2689",0.0147645658473584
"2487",0.0577385480470561
"1436",0.0186808464484744
"1225",0.0199571559385074
"659",0.0148119370782333
"2560",0.0179251716394947
"1409",0.0267877981710444
"2615",0.0253297602948939
"2063",0.020052353438065
"3411",0.0149736407544591
"2493",0.0150418127349676
"283",0.0197329513145346
"2571",0.0164146289091622
"968",0.0154027225078012
"1223",0.0121568646554984
"3146",0.0148278009023975
"357",0.0191634901638589
"2406",0.0369029495451579
"2889",0.0212991095167301
"273",0.0782622864743648
"1510",0.122781615830971
"3348",0.0195071770853003
"1336",0.0921587167903045
"2620",0.0147802298396803
